ID_REF,VALUE
5198_at,8.5701
5199_at,3.6455
52_at,9.7052
5201_at,7.9895
5202_at,10.643
5203_at,8.2866
5204_at,12.103
5205_at,8.2337
5207_at,3.8493
5208_at,5.6705
5209_at,8.6494
521_at,11.142
5210_at,5.8126
5211_at,6.1227
5212_at,4.3009
5213_at,9.3094
5214_at,11.096
5216_at,12.294
5217_at,11.617
5218_at,5.8186
522_at,12.034
5224_at,3.8477
5225_at,4.0057
5226_at,8.9804
5228_at,5.0707
5229_at,4.9663
523_at,9.9292
5230_at,10.661
5232_at,4.5964
5236_at,11.582
5238_at,9.5
5239_at,3.9362
5241_at,3.6868
5243_at,3.722
5244_at,4.3982
5245_at,9.2647
525_at,5.3738
5250_at,13.262
5251_at,4.4633
5252_at,9.0791
5253_at,9.1482
5255_at,7.6045
5256_at,6.3419
5257_at,9.0554
526_at,8.5185
5260_at,4.2868
5261_at,4.8169
5264_at,10.444
5265_at,9.3698
5266_at,7.3982
5267_at,3.9928
5268_at,9.4042
5269_at,10.207
527_at,10.949
5270_at,10.211
5271_at,5.68
5272_at,7.9417
5273_at,3.6335
5274_at,4.3998
5275_at,3.6926
5276_at,3.8535
5277_at,7.784
5279_at,10.703
528_at,7.77
5281_at,8.9197
5283_at,9.7331
5284_at,4.1714
5286_at,9.7138
5287_at,8.5329
5288_at,4.5497
5289_at,8.3873
529_at,11.703
5290_at,8.6728
5291_at,6.4818
5292_at,9.1046
5293_at,5.2543
5294_at,3.7482
5295_at,5.8402
5296_at,5.8542
5297_at,8.1944
5298_at,7.3555
53_at,7.5749
5300_at,7.5267
5301_at,4.5084
5303_at,6.1001
5304_at,4.9161
5305_at,7.1431
5306_at,9.22
5307_at,6.3986
5308_at,4.9799
5309_at,4.2282
5310_at,4.8586
5311_at,8.0881
5313_at,4.0733
5314_at,3.7381
5315_at,11.905
5316_at,5.7603
5317_at,5.0277
5318_at,8.1849
5319_at,3.7488
5320_at,4.6757
5321_at,4.0194
5322_at,3.9782
5324_at,6.5871
5325_at,8.949
5326_at,7.8644
5327_at,9.6162
5328_at,11.97
5329_at,7.2478
533_at,10.307
5330_at,5.3267
5331_at,6.4158
5332_at,3.7185
5333_at,7.0324
53335_at,4.3026
53336_at,3.4399
53339_at,11.059
5334_at,3.613
53340_at,5.7113
53342_at,4.8775
53343_at,8.5617
53344_at,4.1407
53345_at,4.5415
53346_at,5.2904
53347_at,3.5427
53349_at,7.0725
5335_at,6.9927
53353_at,3.5081
53354_at,5.7548
53358_at,4.1292
5336_at,7.0856
5337_at,8.4005
53371_at,10.34
53373_at,8.5373
5338_at,6.9682
5339_at,7.1906
534_at,4.4453
5340_at,3.2844
53405_at,4.7552
53407_at,8.2296
5341_at,4.3999
5345_at,4.6303
5346_at,4.6251
5347_at,7.4934
5348_at,3.9028
5349_at,9.6825
535_at,7.6488
5350_at,3.6196
5351_at,9.2691
5352_at,8.4856
5354_at,3.4296
5355_at,10.84
5356_at,7.4837
5357_at,9.7569
5358_at,12.975
5359_at,10.538
5360_at,8.2461
5361_at,7.0892
53615_at,7.8227
53616_at,3.8059
5362_at,5.0722
53630_at,3.6111
53632_at,3.862
53635_at,8.8948
53637_at,4.6969
5364_at,7.0149
5365_at,4.2225
5366_at,9.2483
5367_at,4.7353
5368_at,3.6918
5369_at,5.4649
537_at,11.008
5370_at,3.7462
5371_at,5.2819
5372_at,7.3577
5373_at,8.7672
5375_at,3.384
5376_at,8.5319
5378_at,9.4961
5379_at,8.9484
538_at,6.5232
53820_at,5.1696
53822_at,4.1283
53826_at,4.8692
53827_at,12.005
53828_at,3.5438
53829_at,3.6926
53831_at,3.9864
53832_at,4.0987
53833_at,9.4966
53834_at,5.5905
53836_at,9.0605
53838_at,9.8218
53841_at,3.7008
539_at,12.367
53904_at,3.7241
53905_at,6.3531
53917_at,7.4837
53918_at,8.5637
53919_at,3.5701
5393_at,8.3213
53938_at,9.017
5394_at,8.4004
53940_at,3.4069
53942_at,3.8265
53944_at,7.2178
53947_at,4.3588
5396_at,3.8907
53981_at,9.239
54_at,5.1381
540_at,5.4616
54014_at,5.9222
54020_at,5.3113
54033_at,4.9184
54039_at,4.3795
54058_at,4.7166
54059_at,6.9052
5406_at,3.6525
54065_at,3.6323
54067_at,4.1105
54069_at,9.1481
5407_at,3.8679
54072_at,3.6403
5408_at,3.8312
54083_at,4.3054
54084_at,3.5856
54088_at,3.7232
54089_at,4.2727
5409_at,5.2254
54093_at,6.3392
54097_at,3.8381
54101_at,6.9136
54102_at,3.9213
54103_at,7.4348
54106_at,4.0046
54107_at,10.215
54108_at,6.9339
5411_at,11.185
54112_at,3.4087
5412_at,8.3413
5414_at,4.5078
54143_at,3.934
541468_at,5.6175
541472_at,4.7707
54148_at,9.7843
54149_at,7.102
541565_at,5.6781
541578_at,9.1042
54165_at,8.6542
54187_at,10.544
5420_at,8.9488
54205_at,7.0871
54206_at,10.791
54207_at,3.7412
54209_at,4.9848
54210_at,4.0535
54212_at,4.2565
5422_at,9.0656
54221_at,3.6702
5423_at,9.3066
5424_at,6.8979
5425_at,10.224
5426_at,6.9133
5427_at,8.5994
5428_at,7.1718
5429_at,6.2986
5430_at,4.8439
5431_at,11.001
5432_at,10.008
54328_at,4.2493
54329_at,3.8057
5433_at,8.4981
54331_at,4.0392
54332_at,6.914
5434_at,9.8274
54344_at,8.7728
54345_at,3.5245
5435_at,8.4497
5436_at,11.487
54360_at,3.5765
54361_at,5.7691
54363_at,3.7602
5437_at,10.784
5438_at,10.856
54386_at,9.8379
5439_at,9.2991
5440_at,10.733
54407_at,13.07
5441_at,6.4284
54413_at,4.244
54414_at,7.92
54429_at,4.283
5443_at,4.0139
54431_at,10.091
54432_at,8.7901
54433_at,10.425
54434_at,7.4606
54435_at,7.8512
54436_at,5.0434
54437_at,5.5993
54438_at,6.0759
54439_at,9.2779
5444_at,3.929
54440_at,4.2306
54442_at,8.1568
54443_at,11.337
5445_at,9.474
54453_at,10.001
54454_at,6.5528
54455_at,7.8715
54456_at,4.2455
54457_at,3.6083
5446_at,6.0785
54460_at,11.221
54461_at,6.112
54462_at,7.1728
54463_at,7.2254
54464_at,7.9794
54465_at,9.2065
54467_at,9.4872
54468_at,8.6368
5447_at,7.3777
54471_at,8.7315
54472_at,5.9295
54474_at,3.9915
54475_at,4.9657
54476_at,7.4738
54477_at,8.1545
54478_at,8.9911
54480_at,7.8286
54482_at,8.7729
54487_at,7.3163
5449_at,3.3851
54491_at,4.4166
54492_at,7.9666
54494_at,7.8452
54495_at,8.9535
54496_at,6.169
54497_at,8.0029
54498_at,6.4693
54499_at,11.129
545_at,8.831
5450_at,3.8303
54502_at,6.6936
54503_at,8.7128
54504_at,10.232
54505_at,9.5653
54507_at,9.1792
54508_at,3.9895
54509_at,7.3479
5451_at,5.7057
54510_at,4.2795
54511_at,3.8754
54512_at,6.84
54514_at,3.7391
54517_at,8.8363
54518_at,4.1993
5452_at,3.8022
54520_at,7.7688
54521_at,8.4074
54522_at,5.6179
54529_at,10.09
5453_at,3.8065
54531_at,6.5094
54532_at,8.6064
54534_at,8.5708
54535_at,7.5879
54536_at,6.7187
54538_at,4.0303
54539_at,10.87
5454_at,3.9065
54540_at,8.0058
54541_at,11.419
54542_at,8.0195
54543_at,12.921
54544_at,3.7731
54545_at,7.6366
54546_at,3.9895
54549_at,4.379
5455_at,3.7989
54550_at,4.8874
54551_at,4.0088
54552_at,5.7189
54553_at,7.5618
54554_at,7.0967
54555_at,7.7708
54556_at,5.8171
54557_at,5.9534
54558_at,3.8499
5456_at,3.9814
54566_at,5.4034
54567_at,5.5051
5457_at,6.3833
54576_at,4.022
54578_at,4.5129
5458_at,3.6228
54581_at,4.6458
54583_at,7.4897
54584_at,6.3003
54585_at,7.6576
54586_at,3.7571
54587_at,5.0154
5459_at,3.3395
54596_at,5.4232
546_at,8.0724
54602_at,10.615
54606_at,9.094
54617_at,7.8802
54619_at,6.0684
54620_at,7.2724
54621_at,6.4061
54622_at,4.4431
54623_at,8.8359
54625_at,8.1285
54626_at,5.6638
54627_at,3.9833
54629_at,8.8451
5463_at,4.7676
5464_at,12.888
5465_at,6.9527
54660_at,4.3982
54661_at,3.4397
54662_at,7.4005
54663_at,7.9839
54664_at,10.664
54665_at,8.876
5467_at,5.9578
54674_at,3.9695
54675_at,9.2425
54676_at,7.2682
54677_at,6.9794
5468_at,7.7453
54680_at,7.2155
54681_at,8.5504
54682_at,8.3334
5469_at,9.2872
547_at,4.5642
5470_at,3.5144
54700_at,9.4022
54704_at,11.007
54707_at,7.8316
54708_at,8.2664
5471_at,8.4632
54714_at,3.541
54715_at,4.0284
54716_at,4.0546
54726_at,5.5499
5473_at,4.0205
54732_at,11.507
54733_at,9.3946
54734_at,4.2739
54737_at,8.1156
54738_at,4.099
54739_at,7.8245
54741_at,10.082
54742_at,7.1949
54749_at,4.1648
5475_at,3.6468
54751_at,6.8321
54752_at,3.491
54753_at,5.5684
54756_at,4.6261
54757_at,3.5775
54758_at,7.3163
5476_at,10.608
54760_at,4.8594
54762_at,9.2393
54763_at,3.7531
54764_at,8.1279
54765_at,10.475
54766_at,4.6266
54768_at,3.9548
54769_at,3.4441
54776_at,5.7714
54777_at,3.95
54778_at,8.7838
5478_at,10.5
54780_at,8.949
54784_at,5.1217
54785_at,4.4965
54788_at,6.9491
5479_at,13.308
54790_at,5.7035
54795_at,6.432
54796_at,4.2853
54797_at,6.2131
54798_at,3.6785
54799_at,7.642
5480_at,9.2574
54800_at,6.9261
54801_at,6.1791
54802_at,10.057
54805_at,5.3116
54806_at,6.8462
54807_at,6.1179
54808_at,7.4276
54809_at,6.6169
5481_at,9.5036
54810_at,4.8149
54811_at,6.9813
54812_at,9.1094
54813_at,9.387
54814_at,5.0714
54815_at,6.9889
54816_at,6.4516
54819_at,6.9193
54820_at,7.0985
54821_at,7.5016
54822_at,7.4642
54823_at,5.7665
54825_at,4.8525
54826_at,6.4483
54827_at,4.4914
54828_at,7.2707
54829_at,3.7418
54830_at,8.1805
54831_at,4.089
54832_at,7.5088
54834_at,6.8021
54836_at,6.1395
54838_at,8.0506
54839_at,7.5762
54840_at,8.4923
54841_at,7.2815
54842_at,8.3991
54843_at,8.0264
54845_at,10.967
54847_at,4.2208
54848_at,4.3165
54849_at,7.3755
54850_at,9.1287
54851_at,10.883
54852_at,5.6406
54854_at,4.0051
54855_at,4.8023
54856_at,7.7783
54857_at,5.1105
54858_at,5.8533
54859_at,7.9971
54860_at,3.8042
54861_at,8.5051
54862_at,6.1204
54863_at,8.285
548645_at,9.0538
54865_at,8.1853
54866_at,4.8621
54867_at,9.3693
54868_at,6.437
54869_at,6.3588
54870_at,9.2237
54872_at,9.5197
54873_at,3.7283
54874_at,8.9006
54875_at,4.9206
54876_at,7.2945
54877_at,5.7078
54878_at,10.618
54879_at,5.6358
54880_at,5.833
54881_at,8.3987
54882_at,9.0342
54883_at,7.5459
54884_at,8.9295
54885_at,4.1007
54886_at,3.7652
54887_at,9.2917
54888_at,8.8364
54890_at,7.4467
54891_at,6.2109
54892_at,8.791
54893_at,7.2307
54894_at,6.7894
54896_at,6.933
54897_at,4.5093
54898_at,3.924
54899_at,5.6498
549_at,8.7242
54900_at,4.9667
54901_at,5.8141
54902_at,11.061
54903_at,6.5295
54904_at,6.2336
54905_at,3.8881
54906_at,7.7805
54908_at,9.1342
54910_at,8.5514
54913_at,5.7464
54914_at,8.0074
54915_at,10.407
54916_at,9.4098
54918_at,11.845
54919_at,9.3746
54920_at,7.73
54921_at,9.4501
54922_at,3.8855
54923_at,4.8384
54925_at,6.2822
54926_at,9.7014
54927_at,9.0738
54928_at,8.4277
54929_at,8.2262
5493_at,9.2227
54930_at,9.8676
54931_at,9.0182
54932_at,5.5331
54933_at,7.1516
54934_at,9.2903
54935_at,8.7418
54936_at,8.7418
54938_at,7.3271
54939_at,9.0631
5494_at,6.9145
54940_at,11.053
54941_at,3.9362
54942_at,10.216
54943_at,4.4336
54946_at,8.6837
54947_at,6.5928
54948_at,10.362
54949_at,8.4388
5495_at,10.223
54951_at,10.051
54952_at,6.4148
54953_at,8.1238
54954_at,5.094
54955_at,8.6237
54956_at,7.1295
54957_at,6.8477
54958_at,7.1984
54959_at,3.6613
5496_at,8.9103
54960_at,5.0491
54961_at,9.6216
54962_at,8.0049
54963_at,6.6144
54964_at,6.5924
54965_at,9.9659
54968_at,9.6782
54969_at,8.4318
54970_at,6.0836
54971_at,7.0299
54972_at,5.9287
54973_at,7.9011
54974_at,7.8915
54976_at,7.5429
54977_at,6.7143
54978_at,7.465
54979_at,5.2217
5498_at,7.9876
54980_at,6.9535
54981_at,7.4792
54982_at,6.171
54984_at,5.1993
54985_at,8.461
54986_at,4.8153
54987_at,9.6128
54988_at,3.6824
54989_at,6.0384
5499_at,11.738
54991_at,5.5718
54993_at,5.1623
54994_at,9.3083
54995_at,8.1563
54996_at,8.9913
54997_at,4.159
54998_at,9.4502
55_at,5.212
550_at,10.506
5500_at,9.7418
55000_at,11.273
55001_at,3.9866
55002_at,8.2072
55003_at,8.9071
55004_at,11.761
55005_at,8.0795
55006_at,9.7039
55007_at,6.4732
55008_at,7.0512
55009_at,6.3982
5501_at,12.34
55010_at,6.3232
55011_at,9.552
55012_at,8.931
55013_at,7.3106
55014_at,8.0591
55015_at,9.7677
55016_at,5.1086
55017_at,11.097
55018_at,3.6276
5502_at,4.135
55020_at,7.2059
55022_at,3.863
55023_at,9.7464
55024_at,4.1662
55025_at,4.6159
55026_at,8.2152
55027_at,6.5884
55028_at,6.9344
55030_at,9.4739
55031_at,8.5916
55032_at,9.1314
55033_at,10.559
55034_at,7.6468
55035_at,9.544
55036_at,3.9435
55037_at,7.6021
55038_at,9.2398
55039_at,8.945
5504_at,10.544
55040_at,7.0445
55041_at,10.052
55048_at,8.8346
55049_at,7.0781
55051_at,6.2797
55052_at,10.807
55054_at,6.2453
55055_at,8.9518
55056_at,5.1295
55057_at,5.1851
5506_at,3.3397
55061_at,4.4455
55062_at,9.1699
55063_at,5.5522
55064_at,4.4744
550643_at,10.503
55065_at,7.1382
55066_at,7.257
55068_at,4.4643
55069_at,10.341
5507_at,6.1174
55070_at,6.4124
55071_at,7.7262
55072_at,7.1388
55074_at,8.8023
55075_at,4.5332
55076_at,6.5886
55079_at,3.5542
55080_at,6.9107
55081_at,6.9319
55082_at,8.5577
55083_at,3.9947
55084_at,4.1659
55086_at,4.7589
55088_at,6.353
55089_at,3.5262
5509_at,6.0372
55090_at,5.7306
55092_at,8.0559
55093_at,10.044
55094_at,8.7338
55095_at,7.1102
55096_at,6.7947
551_at,3.8299
5510_at,8.9693
55100_at,9.2229
55101_at,8.8728
55102_at,7.2123
55103_at,6.169
55105_at,7.1117
55106_at,6.8718
55107_at,7.1794
55108_at,9.4195
55109_at,9.3649
5511_at,9.3299
55110_at,5.578
55111_at,6.7829
55112_at,7.7487
55114_at,8.1744
55116_at,8.0679
55117_at,3.5882
55118_at,3.782
55119_at,7.8543
55120_at,10.188
55122_at,7.7429
55124_at,3.935
55125_at,8.9817
55127_at,8.6708
55128_at,7.7253
55129_at,7.5204
55130_at,3.8071
55131_at,8.2563
55132_at,7.6175
55133_at,8.0166
55135_at,8.1178
55137_at,7.4661
55138_at,4.1536
55139_at,7.5963
5514_at,7.7544
55140_at,7.9186
55142_at,7.8046
55143_at,9.183
55144_at,10.18
55145_at,7.0708
55146_at,10.794
55147_at,8.3932
55148_at,9.4104
55149_at,8.319
5515_at,9.774
55150_at,4.7526
55151_at,8.8052
55152_at,8.926
55153_at,8.8174
55156_at,10.929
55157_at,8.1432
55159_at,7.8221
5516_at,4.2888
55160_at,7.1305
55161_at,8.0535
55163_at,8.1808
55164_at,7.5236
55165_at,8.9517
55166_at,6.3967
55167_at,7.9102
55168_at,8.4576
55170_at,6.8074
55171_at,7.8313
55172_at,8.3209
55173_at,10.423
55174_at,9.3489
55175_at,3.9121
55176_at,5.9137
55177_at,9.093
55178_at,8.4354
55179_at,7.813
5518_at,8.9082
55180_at,7.7553
55181_at,9.522
55182_at,8.6739
55183_at,7.754
55184_at,4.6853
55186_at,10.78
55187_at,7.1399
55188_at,6.0599
5519_at,6.638
55190_at,4.5279
55191_at,8.7559
55192_at,5.8682
55193_at,6.8707
55194_at,6.4404
55195_at,3.4338
55196_at,7.828
55197_at,7.462
55198_at,7.8587
552_at,3.9321
5520_at,8.1206
55200_at,6.9689
55201_at,6.2063
55203_at,5.1594
55204_at,10.001
55206_at,8.6895
55207_at,9.595
55208_at,7.2815
55209_at,8.3361
5521_at,8.6443
55210_at,6.6355
55211_at,3.4667
55212_at,6.3152
55213_at,6.8376
55214_at,8.1266
55215_at,8.5244
55216_at,7.8225
55218_at,8.5116
55219_at,7.1445
5522_at,4.9009
55220_at,4.2021
55222_at,6.2141
55223_at,5.5735
55224_at,5.9451
55225_at,7.5366
55226_at,8.5167
55227_at,8.5416
55228_at,10.64
55229_at,7.8329
5523_at,6.8708
55230_at,7.1436
55231_at,5.1642
55233_at,9.9495
55234_at,5.6685
55236_at,9.5297
55237_at,4.3311
55238_at,6.7557
55239_at,9.4413
5524_at,8.8927
55240_at,7.3473
55243_at,5.6494
55244_at,5.6043
55245_at,8.9606
55246_at,8.0779
55247_at,7.2005
55248_at,8.3574
55249_at,10.007
5525_at,7.0193
55250_at,8.0062
55251_at,9.8955
55252_at,6.4579
55253_at,8.9333
55254_at,8.8786
55255_at,9.3407
55256_at,10.05
55257_at,8.949
55258_at,8.3652
55259_at,3.8265
5526_at,6.5357
55260_at,6.4549
55262_at,5.1289
55266_at,7.9951
55267_at,5.072
55268_at,10.669
55269_at,7.2484
5527_at,11.084
55270_at,10.073
55272_at,8.4571
55273_at,3.4502
55274_at,9.7757
55275_at,6.2564
55276_at,8.6582
55277_at,7.8191
55278_at,6.1259
55279_at,5.4553
5528_at,7.1918
55280_at,6.4988
55281_at,5.51
55282_at,5.3897
55283_at,9.0423
55284_at,8.4686
55285_at,7.3247
55286_at,3.7806
55287_at,8.0955
55288_at,9.3872
552889_at,8.2027
55289_at,6.5499
55290_at,6.4282
55291_at,10.226
55293_at,8.7423
55294_at,6.8631
55295_at,7.3596
55296_at,6.2019
55297_at,9.0031
55298_at,6.9778
55299_at,10.126
553_at,5.3234
5530_at,9.7966
55300_at,7.5888
55301_at,3.7762
55303_at,3.7353
55304_at,4.6066
55308_at,8.4436
5531_at,9.0199
553103_at,4.1383
55311_at,6.1633
553115_at,9.4001
55312_at,8.9013
55313_at,6.7029
55314_at,5.9674
55315_at,8.375
55316_at,7.9539
55317_at,6.9373
55319_at,6.4119
5532_at,9.3287
55320_at,9.1909
55321_at,5.4681
55322_at,9.3766
55323_at,7.8342
55324_at,7.5532
55325_at,9.5391
55326_at,7.5565
55327_at,8.8807
55328_at,4.6942
55329_at,6.2646
5533_at,5.5331
55330_at,8.1472
55331_at,10.237
55332_at,8.9661
55333_at,8.918
55334_at,9.1372
55335_at,4.7184
55336_at,3.7417
55337_at,6.7746
55339_at,6.8475
5534_at,6.6477
55341_at,9.0555
55342_at,6.8088
55343_at,6.2756
55344_at,5.9104
55345_at,5.288
55346_at,6.8105
55347_at,8.791
55349_at,4.4099
5535_at,3.5308
55350_at,3.7192
55351_at,4.8571
55352_at,9.689
55353_at,12.537
55355_at,8.7561
55356_at,8.056
55357_at,8.4612
55359_at,6.6904
5536_at,6.192
55361_at,7.112
55362_at,6.9899
55363_at,3.5281
55364_at,7.8722
55365_at,4.7114
55366_at,5.8353
55367_at,6.4201
5537_at,9.6088
55370_at,3.9501
55374_at,8.0002
55379_at,12.012
5538_at,12.88
55384_at,7.9569
55388_at,6.521
5539_at,3.6665
554_at,3.9439
5540_at,4.3781
55410_at,3.5
5542_at,3.6587
554201_at,3.4939
554202_at,5.5682
554206_at,4.4123
55421_at,8.3164
55422_at,8.2568
554226_at,9.7092
55423_at,3.8992
554235_at,4.5298
55425_at,7.7417
554279_at,3.8907
55432_at,5.2044
55435_at,6.7405
5544_at,5.372
55449_at,8.2735
5545_at,3.8263
55450_at,7.9375
55454_at,4.9814
5546_at,8.5095
55466_at,8.9978
5547_at,12.227
55471_at,7.8646
55472_at,3.7119
55486_at,11.214
5549_at,4.1845
5550_at,9.9294
55500_at,8.3258
55501_at,8.2839
55502_at,5.7931
55503_at,6.8277
55504_at,4.0659
55505_at,11.655
55506_at,6.8705
55507_at,4.1393
55508_at,9.0014
55509_at,4.8367
5551_at,4.3527
55510_at,3.8013
55511_at,3.588
55512_at,4.1101
55515_at,4.2296
5552_at,3.999
55520_at,4.2157
55521_at,3.4628
55526_at,9.4909
55527_at,6.6837
55529_at,6.7384
5553_at,4.153
55530_at,3.9043
55531_at,3.5998
55532_at,3.4596
55534_at,3.9399
55536_at,10.07
55539_at,4.1175
55540_at,6.3665
55544_at,6.0689
55552_at,7.0601
55553_at,4.1855
55554_at,3.9258
55556_at,8.5553
55558_at,5.3065
55559_at,8.0019
55561_at,4.2534
55565_at,5.538
55567_at,4.4488
55568_at,6.8642
5557_at,8.3777
55571_at,9.2822
55572_at,8.7544
55573_at,8.5229
55576_at,4.0455
55577_at,8.9552
55578_at,8.4849
5558_at,6.6436
55584_at,3.6135
55585_at,6.4072
55586_at,3.8269
55588_at,9.3494
55589_at,6.0358
55591_at,9.1689
55592_at,5.8199
55593_at,6.5297
55596_at,7.3031
55599_at,8.0483
55600_at,3.7106
55601_at,9.2467
55602_at,8.4699
55603_at,8.0031
55604_at,6.4269
55605_at,3.7286
55607_at,4.14
55608_at,8.9601
55609_at,7.0013
55610_at,5.755
55611_at,9.3896
55612_at,8.6047
55613_at,4.0856
55614_at,7.7216
55615_at,6.6344
55616_at,6.4038
55617_at,7.8087
55619_at,3.654
5562_at,7.7602
55620_at,7.9046
55621_at,7.1694
55622_at,8.2085
55623_at,9.3725
55624_at,7.2932
55625_at,10.286
55626_at,6.531
55628_at,3.857
55629_at,5.7668
5563_at,5.0691
55630_at,8.2022
55631_at,10.203
55632_at,9.1609
55633_at,5.3184
55634_at,7.4092
55635_at,9.3848
55636_at,8.01
55638_at,9.0445
5564_at,7.9601
55640_at,5.585
55643_at,7.0022
55644_at,7.1413
55646_at,8.4125
55647_at,8.2132
5565_at,8.7261
55650_at,9.1739
55651_at,10.478
55652_at,6.729
55653_at,7.0591
55654_at,7.568
55655_at,9.446
55656_at,10.071
55657_at,8.5426
55658_at,6.8488
55659_at,5.9274
5566_at,5.7498
55660_at,9.3339
55661_at,9.6701
55662_at,7.1719
55663_at,5.5825
55664_at,8.2953
55665_at,8.8796
55666_at,8.762
55667_at,8.6131
55668_at,7.5283
55669_at,9.6557
5567_at,8.4849
55670_at,5.5944
55671_at,9.2894
55676_at,8.9047
55677_at,8.622
55679_at,4.9149
5568_at,4.241
55680_at,4.5932
55681_at,10.381
55683_at,7.9148
55684_at,6.5547
55686_at,6.7395
55687_at,7.7648
55689_at,8.0434
5569_at,4.1485
55690_at,6.1526
55691_at,5.9021
55692_at,8.5591
55693_at,5.9798
55695_at,7.8269
55696_at,9.2356
55697_at,6.5002
55698_at,6.3501
55699_at,11.596
5570_at,3.5778
55700_at,7.9088
55701_at,7.9151
55702_at,6.4979
55703_at,7.7272
55704_at,5.3077
55705_at,6.9146
55706_at,9.1473
55707_at,7.8277
55709_at,6.2521
5571_at,10.182
55711_at,4.1465
55713_at,6.3068
55714_at,4.1444
55715_at,5.4505
55716_at,7.2415
55717_at,10.082
55718_at,8.4901
55719_at,6.6872
55720_at,9.1786
55721_at,5.1595
55722_at,7.5113
55723_at,7.7706
55726_at,10.372
55727_at,8.4532
55728_at,7.4799
55729_at,9.0899
5573_at,10.851
55731_at,8.007
55732_at,6.5231
55733_at,5.5494
55734_at,7.2412
55735_at,7.3415
55737_at,11.429
55738_at,7.5554
55739_at,9.368
55740_at,7.8506
55741_at,8.743
55742_at,7.6066
55743_at,7.9412
55744_at,10.811
55745_at,8.325
55746_at,7.985
55748_at,7.1401
55749_at,10.213
5575_at,4.9546
55750_at,7.8952
55751_at,9.6453
55752_at,8.4049
55753_at,4.7623
55754_at,10.003
55755_at,8.3475
55756_at,6.666
55757_at,7.216
55758_at,7.2728
55759_at,10.182
5576_at,5.1628
55760_at,10.147
55761_at,9.6922
55762_at,5.1372
55763_at,9.1545
55764_at,6.189
55766_at,7.2409
55768_at,8.8966
55769_at,7.6483
5577_at,4.966
55770_at,8.3119
55771_at,9.5548
55773_at,9.8815
55775_at,7.3879
55776_at,7.2137
55777_at,4.6437
55778_at,7.0092
55779_at,4.0417
5578_at,7.1097
55780_at,8.3294
55781_at,6.8076
55783_at,8.891
55784_at,5.6078
55785_at,8.2819
55786_at,6.6782
55787_at,6.6048
55788_at,10.144
55789_at,8.1378
5579_at,3.9629
55790_at,6.424
55791_at,10.345
55793_at,7.2415
55794_at,6.6779
55795_at,8.5021
55796_at,4.2584
55799_at,3.7306
558_at,8.9118
5580_at,6.6734
55800_at,4.0945
55801_at,3.49
55802_at,8.3507
55803_at,6.4057
55805_at,4.1934
55806_at,4.6807
55808_at,4.129
55809_at,6.5943
5581_at,5.6819
55810_at,8.3102
55811_at,3.7352
55812_at,7.8926
55813_at,11.181
55814_at,6.6178
55815_at,4.6019
55816_at,5.2831
55818_at,9.0446
55819_at,8.6992
5582_at,4.668
55821_at,3.7969
55823_at,7.053
55824_at,7.6494
55825_at,6.5097
55827_at,8.5344
55829_at,11.422
5583_at,8.5553
55830_at,9.4129
55831_at,10.213
55832_at,10.11
55833_at,9.2976
55835_at,7.1963
55837_at,10.348
55839_at,6.7728
5584_at,11.062
55840_at,6.4409
55841_at,8.1256
55843_at,3.8495
55844_at,8.2433
55845_at,10.338
55846_at,6.2828
55847_at,10.23
55848_at,9.4911
5585_at,6.7264
55850_at,7.4389
55851_at,9.7436
55852_at,9.0088
55853_at,5.5189
55854_at,11.127
55855_at,7.7977
55856_at,8.7386
55857_at,9.036
55858_at,8.8545
55859_at,4.0397
5586_at,10.232
55860_at,11.542
55862_at,9.9087
55863_at,11.353
55867_at,3.7981
55869_at,6.1247
5587_at,4.0295
55870_at,9.1054
55872_at,9.2548
55876_at,8.6529
55879_at,3.9093
5588_at,5.3997
55884_at,10.939
55885_at,4.2146
55888_at,5.3176
5589_at,10.13
55890_at,8.4385
55891_at,4.7187
55892_at,8.3984
55893_at,7.036
55897_at,6.3951
55898_at,7.4937
5590_at,8.9182
55900_at,10.169
55902_at,9.7246
55904_at,9.154
55905_at,9.2257
55906_at,4.3547
55907_at,8.7667
55908_at,3.8123
55909_at,6.822
5591_at,10.544
55911_at,3.9538
55914_at,11.115
55915_at,6.6281
55916_at,8.0014
55917_at,7.0566
5592_at,3.7922
55920_at,9.8723
55922_at,9.0941
55924_at,4.5364
55929_at,7.7261
5593_at,5.1471
55930_at,8.8832
55937_at,6.2872
5594_at,9.0778
5595_at,6.9206
55954_at,7.1001
55957_at,8.9835
55958_at,8.1188
55959_at,9.1526
5596_at,4.0591
55964_at,5.4984
55966_at,3.9267
55967_at,12.111
55968_at,9.848
5597_at,11.573
55970_at,7.8871
55971_at,9.2615
55972_at,8.5397
55973_at,8.012
55974_at,10.195
55975_at,9.1173
5598_at,6.1315
5599_at,4.8974
55998_at,4.0516
56_at,3.8018
5600_at,5.0743
56000_at,3.4446
56005_at,10.17
56006_at,6.1772
5601_at,8.3887
5602_at,4.5017
5603_at,7.354
56033_at,5.9083
56034_at,9.6504
5604_at,11.083
5605_at,8.0086
56052_at,4.9603
5606_at,8.0086
56061_at,8.2672
56062_at,4.0553
56063_at,7.402
5607_at,7.359
5608_at,5.7975
5609_at,4.7447
56097_at,3.5613
56098_at,3.9434
56099_at,3.441
5610_at,9.7639
56100_at,3.4865
56101_at,5.7062
56105_at,3.432
